Retail_Clearance,Retail_InTransitQTY,Retail_Product_Color,Retail_Product_Dimension,Retail_Product_ExternalSKU,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Level4,Retail_Product_Level4Name,Retail_Product_Level5,Retail_Product_Level5Name,Retail_Product_Manufacturer,Retail_Product_Name,Retail_Product_RFIDTagged,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_Product_UPCs,Retail_SFMax,Retail_SFMin,Retail_SOHDate,Retail_SOHQTY,Retail_SOHQTY_SF,Retail_SOHQTY_SR,Retail_StoreInProcess,Retail_StoreNumber,serial,thingTypeId
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAA,CYAA,JEANS,CYAAA,NaVal,CALCA JEANS CRN SLO INK BASICA STONE  LI,NaVal,9383890005,40,CALÇA JEANS,NaVal,00093838900598,00093838900598,0,0,2022-08-16 07:00:36.468,5,5,0,0,233,233_009383890005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDA,CYCD,JEANS,CYCDA,NaVal,SHORT JEANS PS MSA INK USED BARRA VIRADA,NaVal,9480990005,52,BOTTOM CURTO JEANS PLUS,NaVal,00094809900548,00094809900548,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480990005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAK,CMAA,JEANS,CMAAK,NaVal,CALCA JEANS CRN MSA INK Stone  Used Bigo,NaVal,9456310006,36,CALÇA JEANS,NaVal,00094563100659,00094563100659,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009456310006,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMB,NaVal,CMBB,SARJA,CMBBB,NaVal,BERMUDA SARJA CRN MSA INK CHINO  LISO IN,NaVal,9498300002,38,BERMUDA SARJA,NaVal,00094983000256,00094983000256,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009498300002,384
false,0,DOURADO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5G,C5G,C5GAA,C5GA,PULSIERA CORACAO PIN,C5GAA,NaVal,PULSEIRA CORACAO   PINGENTES DE PROTECAO,NaVal,9563700001,SEM TAMANHO,PULSEIRA,NaVal,00095637000110,00095637000110,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009563700001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABC,CMAB,JEANS,CMABC,NaVal,BERMUDA JEANS INK LISO 02ma00661 JEANS 4,NaVal,9571200001,44,BERMUDA JEANS,NaVal,00095712000134,00095712000134,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009571200001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DBB,C8DB,C8,C8DBB,NaVal,BERMUDA EVT PAIS C8 PRD INFO INK COM COR,NaVal,9483920003,8,BERMUDA,NaVal,00094839200311,00094839200311,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009483920003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAQ,CYAA,JEANS,CYAAQ,NaVal,CALCA JEANS JV PRD INK CALCA  JV PRD INK,NaVal,9561530002,40,CALÇA JEANS,NaVal,00095615300294,00095615300294,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009561530002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYB,NaVal,CYBA,NaVal,CYBAB,NaVal,CALCA  JV MSA INK USED TANK ESMERIL BARR,NaVal,9415800003,38,CALÇA JEANS,NaVal,00094158000333,00094158000333,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009415800003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCCA,CYCC,SARJA,CYCCA,NaVal,BERMUDA SARJA PS SLO INK ABERTURA BARRA,NaVal,9383760006,56,BOTTOM CURTO SARJA PLUS,NaVal,00093837600666,00093837600666,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009383760006,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYD,CYD,CYDAB,CYDA,JEANS,CYDAB,NaVal,CALCA JEANS CF MSA INK USED TANK BARRA D,NaVal,9480690004,38,CALÇA JEANS,NaVal,00094806900428,00094806900428,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009480690004,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,NaVal,CMB,NaVal,CMBB,SARJA,CMBBB,NaVal,BERMUDA SARJA CRN MSA INK CHINO  LISO IN,NaVal,9498300005,44,BERMUDA SARJA,NaVal,00094983000508,00094983000508,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009498300005,384
false,0,PINK,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CAA,C8CA,C8,C8CAA,NaVal,CALCA C8 PRD INFA INK COM BOTOES COLORID,NaVal,9483660005,6,CALÇA,NaVal,00094836600558,00094836600558,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009483660005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADB,CYAD,JEANS,CYADB,NaVal,SHORT JEANS CRN PRD INK RASGOS SKY LISO,NaVal,9480190006,46,BOTTOM CURTO JEANS,NaVal,00094801900669,00094801900669,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009480190006,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGC,CPMG,CP,CPMGC,NaVal,2 PARES MEIA INVISIVEL ACC SLO POA   VER,NaVal,9434670001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00094346700182,00094346700182,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009434670001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADB,CYAD,JEANS,CYADB,NaVal,SHORT JEANS INK LISO JEANS 42 JEANS CLAR,NaVal,9575890005,42,BOTTOM CURTO JEANS,NaVal,00095758900573,00095758900573,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009575890005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,NaVal,CYA,NaVal,CYAI,VESTIDO JEANS,CYAIA,NaVal,VESTIDO SEM MANGA JEANS CF PRD INK LONGO,NaVal,9594270010,42,INTEIRO,NaVal,00095942701078,00095942701078,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009594270010,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJACB,CJAC,CJ,CJACB,NaVal,CAMISOLA SEM MANGA CJ SLO ELLA ONCINHA E,NaVal,9649010003,42,CAMISOLA / ROBE,NaVal,00096490100399,00096490100399,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009649010003,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,NaVal,CPM,NaVal,CPMG,CP,CPMGR,NaVal,3 PARES MEIA CURTA ACC FCX GATO CINZA ES,NaVal,9666440001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00096664400119,00096664400119,0,0,2022-08-16 07:00:36.468,9,9,0,0,233,233_009666440001,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WA,WAC,WAC,WACPC,WACP,"JOLIE,100ML",WACPC,NaVal,COLONIA DESODORANTE FEMININA JOLIE 100ML,NaVal,8687010000,NA,PERFUME,NaVal,07899601714309,07899601714309,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_008687010000,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJATA,CJAT,SLO,CJATA,NaVal,SOUTIEN APP SLO BASE VERAO PP LUTESTIL B,NaVal,7738130001,40,SOUTIEN / TOP,NaVal,00077381300173,00077381300173,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_007738130001,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WA,WAC,WAC,WACPA,WACP,COL PATRIC ESSEN 25M,WACPA,NaVal,DESODORANTE COLONIA FEMININA PATRICIA AB,NaVal,9581650000,NA,PERFUME,NaVal,07899952316467,07899952316467,0,0,2022-08-16 07:00:36.468,8,8,0,0,233,233_009581650000,384
false,0,PINK,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGS,CPMG,CP,CPMGS,NaVal,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,NaVal,9306310001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00093063100190,00093063100190,0,0,2022-08-16 07:00:36.468,8,8,0,0,233,233_009306310001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAV,CYAA,JEANS,CYAAV,NaVal,CALCA JEANS CRN PRD MARCA DE TERCEIROS S,NaVal,9456920003,42,CALÇA JEANS,NaVal,00094569200339,00094569200339,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009456920003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ATA,C6AT,TRS,C6ATA,NaVal,2 SOUTIENS TRS BASE COTTON ROSA SOFIA  P,NaVal,8808170001,42,SOUTIEN / TOP,NaVal,00088081700118,00088081700118,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_008808170001,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEB,CYAE,SARJA,CYAEB,NaVal,SHORT SARJA CRN PRD INK COM ELASTICO NA,NaVal,9480710002,36,BOTTOM CURTO SARJA,NaVal,00094807100278,00094807100278,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480710002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADA,CYAD,JEANS,CYADA,NaVal,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,NaVal,9384680007,46,BOTTOM CURTO JEANS,NaVal,00093846800743,00093846800743,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009384680007,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HB,HBH,HBH,HBHAC,HBHA,MOTO G31 AZUL,HBHAA,NaVal,MOTO G31 128GB AZUL,NaVal,9389690000,NA,MOTOROLA,NaVal,00093896900011,00093896900011,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009389690000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAV,CMAA,CM,CMAAV,NaVal,CALCA CM MSA INK SLIM LAVAGEM COM USED B,NaVal,9440920005,40,CALÇA JEANS,NaVal,00094409200550,00094409200550,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009440920005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAA,C8DA,C8,C8DAA,NaVal,CALCA C8 SLO INFO INK RECORTE DO AVESSO,NaVal,9406100002,6,CALÇA,NaVal,00094061000246,00094061000246,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009406100002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADA,CYAD,JEANS,CYADA,NaVal,SHORT JEANS JV MSA INK BARRA DESFIADA BI,NaVal,9384690002,36,BOTTOM CURTO JEANS,NaVal,00093846900290,00093846900290,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009384690002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABC,C5AB,C5,C5ABC,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS MET UNI P,NaVal,9683590001,UNICO,ÓCULOS METAL,NaVal,00096835900189,00096835900189,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009683590001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAEA,CYAE,SARJA,CYAEA,NaVal,SHORT SARJA CRN SLO INK VISTA ABOTOADA L,NaVal,9384370003,38,BOTTOM CURTO SARJA,NaVal,00093843700329,00093843700329,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009384370003,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,CNC,CNC,CNCSB,CNCS,JV CN,CNCSB,NaVal,SHORT DOLL SEM MANGA JV CN SLO ELLA GATI,NaVal,9663450003,M,SHORT DOLL,NaVal,00096634500320,00096634500320,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009663450003,384
false,0,ROSA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5B,C5B,C5BAA,C5BA,C5,C5BAA,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS INFA ACET,NaVal,9683340001,UNICO,ÓCULOS INF ACETATO,NaVal,00096833400117,00096833400117,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009683340001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAU,CYAA,JEANS,CYAAU,NaVal,CALCA JEANS MARCA DE TERCEIROS CIGARRETE,NaVal,9564130004,36,CALÇA JEANS,NaVal,00095641300480,00095641300480,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009564130004,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRABA,CRAB,CR,CRABA,NaVal,BIQUINI CR SLO ELLA LISO BRANCO P BRANCO,NaVal,9671720004,P,CALCINHA / BOTTOM,NaVal,00096717200437,00096717200437,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009671720004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAD,CYAA,NaVal,CYAAD,NaVal,CALCA  CRN PRD INK DETONADA  LISO C21457,NaVal,9412580002,38,CALÇA JEANS,NaVal,00094125800249,00094125800249,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009412580002,384
false,0,AMARELO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8C,C8C,C8CBA,C8CB,C8,C8CBA,NaVal,SHORT C8 SLO INK SHORT INFO JUVA BARRA V,NaVal,9633580006,8,SHORT/SAIA,NaVal,00096335800606,00096335800606,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009633580006,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCAC,CYCA,SARJA,CYCAC,NaVal,CALCA SARJA PS PRD INK ZIPER BARRA LISO,NaVal,9481050003,50,CALÇA SARJA PLUS,NaVal,00094810500393,00094810500393,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009481050003,384
false,0,MARROM,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C5,C5A,C5A,C5ABB,C5AB,C5,C5ABB,NaVal,OCULOS  C5 MSA MAIS ACESSORIOS MET MASC,NaVal,9683870001,UNICO,ÓCULOS METAL,NaVal,00096838700113,00096838700113,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009683870001,384
false,0,CINZA,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRASC,CRAS,CR,CRASC,NaVal,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,NaVal,9577780001,G,SHORT DOLL,NaVal,00095777800113,00095777800113,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009577780001,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C8,C8D,C8D,C8DAB,C8DA,C8,C8DAB,NaVal,CALCA C8 PRD INK JUVO COM BOLSO CARPINTE,NaVal,9484150005,12,CALÇA,NaVal,00094841500515,00094841500515,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009484150005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAS,CYAA,JEANS,CYAAS,NaVal,CALCA JEANS CRN PRD INK SKY RASGOS ABERT,NaVal,9480140002,42,CALÇA JEANS,NaVal,00094801400268,00094801400268,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009480140002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABA,CMAB,CS,CMABA,NaVal,BERMUDA CS SLO INK RETA COM GANCHO MEDIO,NaVal,9171540005,46,BERMUDA JEANS,NaVal,00091715400544,00091715400544,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009171540005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAB,CYAA,JEANS,CYAAB,NaVal,CALCA JEANS CRN MSA INK VISTA ABOTOADA U,NaVal,9384180006,38,CALÇA JEANS,NaVal,00093841800632,00093841800632,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009384180006,384
false,0,VERMELHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYABA,CYAB,SARJA,CYABA,NaVal,CALCA SARJA CRN PRD INK five pockets 191,NaVal,9543960004,42,CALÇA SARJA,NaVal,00095439600419,00095439600419,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009543960004,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WB,NaVal,WBO,NaVal,WBOC,WB FLORA,WBOCB,NaVal,ALCOOL GEL PHYTODERM SEXY GIRL 1X60ML,NaVal,9705230000,NA,CORPORAIS,NaVal,07908324400588,07908324400588,0,0,2022-08-16 07:00:36.468,10,10,0,0,233,233_009705230000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADF,CYAD,JEANS,CYADF,NaVal,BERMUDA JEANS CRN MSA INK 12 COXA GM LIS,NaVal,9622510002,38,BOTTOM CURTO JEANS,NaVal,00096225100229,00096225100229,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009622510002,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C7,C7A,C7A,C7AKC,C7AK,TG SLO,C7AKC,NaVal,KIT P1 GALISTEU P PRETO,NaVal,8516970001,P,KIT CALCINHA,NaVal,00085169700176,00085169700176,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_008516970001,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGS,CPMG,CP,CPMGS,NaVal,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,NaVal,9306000001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00093060000103,00093060000103,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009306000001,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CN,NaVal,CNC,NaVal,CNCP,JV CN,CNCPE,NaVal,PIJAMA MANGA CURTA JV CN ELLA LOVE EM PI,NaVal,9717220003,M,PIJAMA,NaVal,00097172200307,00097172200307,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009717220003,384
false,0,NA,NaVal,NaVal,NaVal,H,ELETRO-ELETRONICOS,NaVal,HB,HBH,HBH,HBHGE,HBHG,SAMS GALAXY M32 PTO,HBHGE,NaVal,SAMS GALAXY M32 PTO 128 GB SM M325FZKJZT,NaVal,9290790000,NA,SAMSUNG,NaVal,00092907900033,00092907900033,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009290790000,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCDB,CYCD,JEANS,CYCDB,NaVal,SHORT JEANS PS PRD INK COM AMARRACAO LIS,NaVal,9481200004,50,BOTTOM CURTO JEANS PLUS,NaVal,00094812000495,00094812000495,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009481200004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABC,CMAB,JEANS,CMABC,NaVal,BERMUDA JEANS CRN PRD INK cordao rasgos,NaVal,9578960005,48,BERMUDA JEANS,NaVal,00095789600565,00095789600565,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009578960005,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAL,CYAA,NaVal,CYAAL,NaVal,CALCA  CRN PRD INK USED TANK E RASGOS LI,NaVal,9412770002,42,CALÇA JEANS,NaVal,00094127700288,00094127700288,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009412770002,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYAAK,CYAA,JEANS,CYAAK,NaVal,CALCA JEANS CF MSA INK USED E TANK LISO,NaVal,9479660004,42,CALÇA JEANS,NaVal,00094796600469,00094796600469,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009479660004,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYC,CYC,CYCBD,CYCB,JEANS,CYCBD,NaVal,CALCA JEANS MARCA DE TERCEIROS CIGARRETE,NaVal,9563120005,46,CALÇA JEANS PLUS,NaVal,00095631200578,00095631200578,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009563120005,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CJ,CJA,CJA,CJACB,CJAC,CJ,CJACB,NaVal,CAMISOLA SEM MANGA CJ SLO ELLA POA ESTAM,NaVal,9648990002,42,CAMISOLA / ROBE,NaVal,00096489900214,00096489900214,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009648990002,384
false,0,VERDE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBAE,CMBA,SARJA JOGGER,CMBAE,NaVal,CALCA JOGGER MSA INK VERDE LAVADO LISO 8,NaVal,9596180003,40,CALÇA SARJA,NaVal,00095961800325,00095961800325,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009596180003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAB,CMAA,CM,CMAAB,NaVal,CALCA CM MSA INK LAVAGEM COM USED FILIGR,NaVal,9440870006,46,CALÇA JEANS,NaVal,00094408700662,00094408700662,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009440870006,384
false,0,BEGE,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,C6,C6A,C6A,C6ABG,C6AB,TRS,C6ABG,NaVal,3 CALCINHAS APP TRS MFB REF K51809 ONCA,NaVal,8719600003,GG,CALCINHA / BOTTOM,NaVal,00087196000366,00087196000366,0,0,2022-08-16 07:00:36.468,6,6,0,0,233,233_008719600003,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMB,CMB,CMBBC,CMBB,SARJA,CMBBC,NaVal,BERMUDA SARJA CRN MSA INK BERMUDA CHINO,NaVal,9637480009,40,BERMUDA SARJA,NaVal,00096374800940,00096374800940,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009637480009,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLC,WLC,WLCDA,WLCD,WL,WLCDA,NaVal,CORRETIVO ROSTO  WL VULT VULT CORRET FAC,NaVal,9031970000,NA,CORRETIVO ROSTO,NaVal,07899852002910,07899852002910,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009031970000,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLN,WLN,WLNBA,WLNB,WL,WLNBA,NaVal,ESMALTE  WL VULT VULT ESMALTE 5F PE DE A,NaVal,9032670000,NA,ESMALTE,NaVal,07899852003139,07899852003139,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009032670000,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WL,WLC,WLC,WLCFB,WLCF,WL,WLCFB,NaVal,ILUMINADOR  WL VULT VULT BLUSH COMP C 10,NaVal,9032710000,NA,BLUSH/ ILUMINADOR ROSTO,NaVal,07899852012988,07899852012988,0,0,2022-08-16 07:00:36.468,1,1,0,0,233,233_009032710000,384
false,0,VERMELHO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYABA,CYAB,SARJA,CYABA,NaVal,CALCA SARJA CRN PRD INK five pockets 191,NaVal,9543960001,36,CALÇA SARJA,NaVal,00095439600174,00095439600174,0,0,2022-08-16 07:00:36.468,3,3,0,0,233,233_009543960001,384
false,0,AZUL,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMAAM,CMAA,CM,CMAAM,NaVal,CALCA CM MSA INK JOGGER  CS  USED C BIGO,NaVal,9264820005,44,CALÇA JEANS,NaVal,00092648200577,00092648200577,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009264820005,384
false,0,BRANCO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CR,CRA,CRA,CRABA,CRAB,CR,CRABA,NaVal,BIQUINI CR SLO ELLA LISO BRANCO GG BRANC,NaVal,9671720002,GG,CALCINHA / BOTTOM,NaVal,00096717200277,00096717200277,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009671720002,384
false,0,NA,NaVal,NaVal,NaVal,W,BELEZA,NaVal,WB,WBI,WBI,WBIMB,WBIM,CREME P MAOS LUVAS DE SILICONE,WBIMB,NaVal,CREME HIDRATANTE DESODORANTE PROTETORA P,NaVal,8687770000,NA,HIDRATANTE MÃO E PÉ MURIEL,NaVal,00086877700045,00086877700045,0,0,2022-08-16 07:00:36.468,0,0,0,0,233,233_008687770000,384
false,0,PRETO,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CP,CPM,CPM,CPMGF,CPMG,ACC,CPMGF,NaVal,3 PARES MEIA INVISIVEL ACC SLO CHUMBO ME,NaVal,9430370001,34/39,MEIA CASUAL/ESPORTIVA,NaVal,00094303700101,00094303700101,0,0,2022-08-16 07:00:36.468,6,6,0,0,233,233_009430370001,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CY,CYA,CYA,CYADD,CYAD,JEANS,CYADD,NaVal,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,NaVal,9384110003,38,BOTTOM CURTO JEANS,NaVal,00093841100312,00093841100312,0,0,2022-08-16 07:00:36.468,2,2,0,0,233,233_009384110003,384
false,0,JEANS,NaVal,NaVal,NaVal,C,VESTUARIO,NaVal,CM,CMA,CMA,CMABA,CMAB,CS,CMABA,NaVal,BERMUDA CS SLO INK RETA COM GANCHO MEDIO,NaVal,9171540001,38,BERMUDA JEANS,NaVal,00091715400117,00091715400117,0,0,2022-08-16 07:00:36.468,4,4,0,0,233,233_009171540001,384
